Time(s),Vibration
0.0,0.0
0.0002,0.1535781239514456
0.0004,0.3050033059407937
0.0006000000000000001,0.45215526788807814
0.0008,0.5929785547079423
0.001,0.7255136917524517
0.0012000000000000001,0.8479268593002055
0.0014,0.9585376259253473
0.0016,1.0558443128372093
0.0018000000000000002,1.1385465982038803
0.002,1.2055650134826275
0.0022,1.2560570322030649
0.0024000000000000002,1.289429504726879
0.0026000000000000003,1.3053472494095508
0.0028,1.3037376704239367
0.003,1.284791334336045
0.0032,1.2489585003821884
0.0034000000000000002,1.1969416623002727
0.0036000000000000003,1.1296842215323835
0.0038,1.048355471672077
0.004,0.9543321312392459
0.004200000000000001,0.8491767153344041
0.0044,0.7346130856180574
0.0046,0.6124995616168627
0.0048000000000000004,0.4848000138980686
0.005,0.3535533905932739
0.005200000000000001,0.22084215261185663
0.0054,0.08876010929470894
0.0056,-0.040619845031598045
0.0058000000000000005,-0.16527759226205213
0.006,-0.2832767551049996
0.006200000000000001,-0.39279428536701194
0.0064,-0.4921482184123241
0.0066,-0.5798231655852064
0.0068000000000000005,-0.6544931523587234
0.007,-0.7150414520466892
0.007200000000000001,-0.760577112421854
0.0074,-0.7904479247721355
0.0076,-0.8042496409748106
0.0078000000000000005,-0.8018313031924952
0.008,-0.7832966118651022
0.0082,-0.7490013198276666
0.008400000000000001,-0.6995467026477076
0.0086,-0.6357692166693029
0.0088,-0.5587265158104847
0.009000000000000001,-0.4696800549516048
0.0092,-0.3700745608850222
0.0094,-0.2615147004391425
0.009600000000000001,-0.14573931878211077
0.0098,-0.024593658375201166
0.01,0.09999999999999976
0.0102,0.22607280875340852
0.010400000000000001,0.35164045554759954
0.0106,0.4747344049302135
0.0108,0.5934327873184088
0.011000000000000001,0.7058904496333412
0.0112,0.8103676960468922
0.0114,0.9052572688822753
0.011600000000000001,0.9891091483563224
0.0118,1.0606527851043717
0.012,1.1188164207252052
0.0122,1.1627431982648821
0.012400000000000001,1.1918038158817326
0.0126,1.2056055320844077
0.0128,1.2039973890355236
0.013000000000000001,1.1870715805436172
0.0132,1.1551609525733153
0.0134,1.1088326854188237
0.013600000000000001,1.048878267139254
0.013800000000000002,0.9762999264903655
0.014,0.892293749479947
0.0142,0.7982297559413779
0.014400000000000001,0.6956292603377562
