Time(s),Vibration
0.0,0.0
0.0002,0.342935958365507
0.0004,0.6350194294366653
0.0006000000000000001,0.8379956086873793
0.0008,0.9352643411853546
0.001,0.9349056060560088
0.0012000000000000001,0.8659631013284544
0.0014,0.7692456195220216
0.0016,0.6854704454255686
0.0018000000000000002,0.6442647891389128
0.002,0.657163890148917
0.0022,0.7164307691722215
0.0024000000000000002,0.7996912880300081
0.0026000000000000003,0.8786018892184378
0.0028,0.9285942187637384
0.003,0.9365243394824011
0.0032,0.9038449968534987
0.0034000000000000002,0.8444516326541612
0.0036000000000000003,0.7781299238205657
0.0038,0.7219844465356988
0.004,0.6828909039219885
0.004200000000000001,0.6536768946804586
0.0044,0.6145060217116227
0.0046,0.5392098772564761
0.0048000000000000004,0.4046361844701106
0.005,0.20000000000000023
0.005200000000000001,-0.06690501426930553
0.0054,-0.3688981606304472
0.0056,-0.6646393151373442
0.0058000000000000005,-0.9086464905799346
0.006,-1.0633135104400502
0.006200000000000001,-1.1094177109871517
0.0064,-1.0519487661920415
0.0066,-0.9194041584884519
0.0068000000000000005,-0.7565951757796276
0.007,-0.6129175417324221
0.007200000000000001,-0.5293835273924299
0.0074,-0.528079217200892
0.0076,-0.6069898183893214
0.0078000000000000005,-0.7415469769839464
0.008,-0.8922779910659061
0.0082,-1.0161753834942133
0.008400000000000001,-1.078385345717044
0.0086,-1.060833070490586
0.0088,-0.9654390561943962
0.009000000000000001,-0.811298808306029
0.0092,-0.6270590440750393
0.0094,-0.4411497281615884
0.009600000000000001,-0.2730886084502573
0.0098,-0.12860524037390902
0.01,-2.449293598294706e-16
0.0102,0.1286052403739094
0.010400000000000001,0.27308860845025856
0.0106,0.44114972816158843
0.0108,0.6270590440750393
0.011000000000000001,0.8112988083060303
0.0112,0.9654390561943964
0.0114,1.0608330704905862
0.011600000000000001,1.0783853457170443
0.0118,1.016175383494214
0.012,0.8922779910659069
0.0122,0.7415469769839471
0.012400000000000001,0.6069898183893221
0.0126,0.5280792172008922
0.0128,0.5293835273924299
0.013000000000000001,0.6129175417324215
0.0132,0.7565951757796264
0.0134,0.9194041584884509
0.013600000000000001,1.051948766192041
0.013800000000000002,1.1094177109871517
0.014,1.06331351044005
0.0142,0.9086464905799336
0.014400000000000001,0.6646393151373423
0.0146,0.3688981606304484
0.0148,0.06690501426930437
0.015000000000000001,-0.20000000000000215
0.0152,-0.40463618447011074
0.0154,-0.539209877256476
0.015600000000000001,-0.6145060217116243
0.0158,-0.6536768946804583
0.016,-0.6828909039219885
0.0162,-0.7219844465356989
0.0164,-0.7781299238205667
0.0166,-0.8444516326541619
0.016800000000000002,-0.9038449968534995
0.017,-0.936524339482401
0.0172,-0.9285942187637386
0.017400000000000002,-0.8786018892184375
0.0176,-0.799691288030008
0.0178,-0.7164307691722227
0.018000000000000002,-0.6571638901489161
0.0182,-0.6442647891389114
0.0184,-0.6854704454255669
0.018600000000000002,-0.7692456195220211
0.0188,-0.8659631013284529
0.019,-0.9349056060560078
0.019200000000000002,-0.9352643411853546
0.0194,-0.8379956086873798
0.0196,-0.6350194294366673
0.0198,-0.3429359583655057
0.02,-1.3716044150450355e-15
0.020200000000000003,0.3429359583655111
0.0204,0.6350194294366671
0.0206,0.8379956086873802
0.020800000000000003,0.9352643411853556
0.021,0.9349056060560095
0.0212,0.865963101328455
0.021400000000000002,0.7692456195220212
0.0216,0.6854704454255682
0.0218,0.6442647891389122
0.022000000000000002,0.6571638901489181
0.0222,0.7164307691722225
0.0224,0.7996912880300073
0.022600000000000002,0.8786018892184378
0.0228,0.9285942187637379
0.023,0.9365243394824005
0.023200000000000002,0.9038449968534992
0.0234,0.8444516326541615
0.0236,0.778129923820566
0.0238,0.721984446535698
0.024,0.682890903921987
0.024200000000000003,0.6536768946804564
0.0244,0.6145060217116209
0.0246,0.5392098772564751
0.024800000000000003,0.4046361844701076
0.025,0.19999999999999835
0.0252,-0.06690501426930487
0.025400000000000002,-0.3688981606304492
0.0256,-0.6646393151373458
0.0258,-0.9086464905799347
0.026000000000000002,-1.0633135104400524
0.0262,-1.109417710987154
0.0264,-1.051948766192044
0.026600000000000002,-0.9194041584884517
0.0268,-0.7565951757796281
