Fault,Vibration,Acoustic,Magnetic Flux,Temperature,Pressure
Recirculation,0.0,0.5,0.8,30,1.0
Recirculation,0.5017184640156336,0.5062790519529313,0.8018848439715409,30,1.0
Recirculation,0.9255164224932793,0.5125333233564304,0.8037690182669935,30,1.0
Recirculation,1.2082276857462562,0.5187381314585725,0.8056518534482024,30,1.0
Recirculation,1.3129873372815615,0.5248689887164855,0.8075326805527934,30,1.0
Recirculation,1.2351141009169893,0.5309016994374948,0.8094108313318514,30,1.0
Recirculation,1.0011898097208751,0.5368124552684678,0.8112856384873482,30,1.0
Recirculation,0.6617671733010763,0.5425779291565073,0.8131564359092283,30,1.0
Recirculation,0.2795799551821575,0.5481753674101715,0.8150225589120758,30,1.0
Recirculation,-0.0838979059165284,0.5535826794978996,0.8168833444712734,30,1.0
Recirculation,-0.38042260651806137,0.5587785252292473,0.8187381314585725,30,1.0
Recirculation,-0.5828358367464228,0.563742398974869,0.8205862608769882,30,1.0
Recirculation,-0.6872612071584152,0.5684547105928689,0.8224270760949381,30,1.0
Recirculation,-0.7095410395090059,0.5728968627421411,0.8242599230795408,30,1.0
Recirculation,-0.6772376739236781,0.577051324277579,0.8260841506289898,30,1.0
Recirculation,-0.6195773934819386,0.5809016994374947,0.827899110603923,30,1.0
Recirculation,-0.5581416160036782,0.5844327925502015,0.8297041581577035,30,1.0
Recirculation,-0.5008116972646315,0.5876306680043863,0.8314986519655305,30,1.0
Recirculation,-0.4405354312186014,0.590482705246602,0.8332819544522987,30,1.0
Recirculation,-0.35915028780066893,0.5929776485888252,0.835053432019126,30,1.0
Recirculation,-0.2351141009169894,0.5951056516295153,0.8368124552684678,30,1.0
Recirculation,-0.05291382661145988,0.5968583161128631,0.8385583992277397,30,1.0
Recirculation,0.18857456092116426,0.5982287250728688,0.8402906435713663,30,1.0
Recirculation,0.4712858241741411,0.5992114701314478,0.8420085728411807,30,1.0
Recirculation,0.7583550466544678,0.5998026728428272,0.8437115766650933,30,1.0
Recirculation,0.9999999999999998,0.6,0.8453990499739548,30,1.0
Recirculation,1.1437579859358393,0.5998026728428272,0.8470703932165333,30,1.0
Recirculation,1.1467481645757536,0.5992114701314478,0.8487250125725333,30,1.0
Recirculation,0.9869959436637821,0.5982287250728688,0.8503623201635762,30,1.0
Recirculation,0.6709478153613555,0.5968583161128631,0.851981734262071,30,1.0
Recirculation,0.2351141009169898,0.5951056516295153,0.8535826794978997,30,1.0
Recirculation,-0.2588837009492254,0.5929776485888252,0.855164587062843,30,1.0
Recirculation,-0.7350350733663443,0.590482705246602,0.8567268949126757,30,1.0
Recirculation,-1.1172222914852643,0.5876306680043863,0.8582690479668577,30,1.0
Recirculation,-1.3439714165866297,0.5844327925502015,0.8597904983057519,30,1.0
Recirculation,-1.3804226065180616,0.5809016994374947,0.8612907053652977,30,1.0
Recirculation,-1.2248753586666288,0.577051324277579,0.8627691361290701,30,1.0
Recirculation,-0.9084929492408906,0.5728968627421411,0.8642252653176585,30,1.0
Recirculation,-0.4883092974265324,0.5684547105928689,0.8656585755752957,30,1.0
Recirculation,-0.035198152003472816,0.563742398974869,0.8670685576536721,30,1.0
Recirculation,0.38042260651806087,0.5587785252292473,0.8684547105928689,30,1.0
Recirculation,0.7019318946664241,0.5535826794978996,0.8698165418993473,30,1.0
Recirculation,0.8959905494027897,0.5481753674101715,0.8711535677209286,30,1.0
Recirculation,0.9562668154488189,0.5425779291565073,0.8724653130187047,30,1.0
Recirculation,0.9009232228694324,0.5368124552684678,0.8737513117358174,30,1.0
Recirculation,0.764885899083011,0.5309016994374948,0.875011106963046,30,1.0
Recirculation,0.5891256953087459,0.5248689887164855,0.8762442511011448,30,1.0
Recirculation,0.4098063030036391,0.5187381314585725,0.8774503060198734,30,1.0
Recirculation,0.25005408209166635,0.5125333233564304,0.878628843213662,30,1.0
Recirculation,0.1163155247342596,0.5062790519529313,0.8797794439538571,30,1.0
Recirculation,-1.5559204155537269e-15,0.5,0.8809016994374947,30,1.0
Recirculation,-0.11631552473426249,0.4937209480470687,0.8819952109325453,30,1.0
Recirculation,-0.25005408209166935,0.4874666766435696,0.8830595899195813,30,1.0
Recirculation,-0.4098063030036395,0.48126186854142755,0.8840944582298169,30,1.0
Recirculation,-0.5891256953087454,0.47513101128351454,0.8850994481794692,30,1.0
Recirculation,-0.7648858990830104,0.4690983005625053,0.8860742027003944,30,1.0
Recirculation,-0.9009232228694319,0.46318754473153223,0.8870183754669526,30,1.0
Recirculation,-0.9562668154488181,0.45742207084349273,0.8879316310190557,30,1.0
Recirculation,-0.8959905494027897,0.45182463258982847,0.8888136448813545,30,1.0
Recirculation,-0.701931894666422,0.4464173205021003,0.8896641036785237,30,1.0
Recirculation,-0.3804226065180623,0.4412214747707527,0.890482705246602,30,1.0
Recirculation,0.035198152003472816,0.436257601025131,0.8912691587403503,30,1.0
Recirculation,0.4883092974265306,0.4315452894071311,0.892023184736587,30,1.0
Recirculation,0.9084929492408889,0.42710313725785887,0.8927445153334662,30,1.0
Recirculation,1.2248753586666292,0.42294867572242106,0.8934328942456613,30,1.0
Recirculation,1.3804226065180614,0.41909830056250524,0.8940880768954226,30,1.0
Recirculation,1.343971416586628,0.41556720744979847,0.8947098304994745,30,1.0
Recirculation,1.1172222914852625,0.41236933199561365,0.895297934151722,30,1.0
Recirculation,0.7350350733663404,0.40951729475339804,0.8958521789017376,30,1.0
Recirculation,0.25888370094922425,0.4070223514111748,0.896372367829001,30,1.0
Recirculation,-0.2351141009169915,0.40489434837048466,0.8968583161128632,30,1.0
Recirculation,-0.6709478153613566,0.4031416838871369,0.8973098510982127,30,1.0
Recirculation,-0.9869959436637838,0.4017712749271311,0.8977268123568194,30,1.0
Recirculation,-1.1467481645757527,0.40078852986855223,0.8981090517443334,30,1.0
Recirculation,-1.1437579859358413,0.4001973271571728,0.8984564334529206,30,1.0
Recirculation,-1.0000000000000007,0.4,0.8987688340595138,30,1.0
Recirculation,-0.7583550466544693,0.4001973271571728,0.8990461425696652,30,1.0
Recirculation,-0.47128582417414083,0.4007885298685522,0.8992882604569814,30,1.0
Recirculation,-0.18857456092116537,0.4017712749271311,0.8994951016981301,30,1.0
Recirculation,0.052913826611460935,0.4031416838871369,0.899666592803403,30,1.0
Recirculation,0.23511410091698878,0.40489434837048466,0.8998026728428272,30,1.0
Recirculation,0.3591502878006688,0.4070223514111749,0.8999032934678125,30,1.0
Recirculation,0.440535431218604,0.40951729475339804,0.89996841892833,30,1.0
Recirculation,0.5008116972646312,0.41236933199561365,0.8999980260856137,30,1.0
Recirculation,0.5581416160036787,0.41556720744979847,0.8999921044203817,30,1.0
Recirculation,0.6195773934819384,0.41909830056250524,0.8999506560365732,30,1.0
Recirculation,0.6772376739236781,0.4229486757224211,0.8998736956606018,30,1.0
Recirculation,0.7095410395090028,0.42710313725785887,0.8997612506361226,30,1.0
Recirculation,0.6872612071584148,0.4315452894071311,0.8996133609143173,30,1.0
Recirculation,0.5828358367464239,0.43625760102513095,0.8994300790397,30,1.0
Recirculation,0.3804226065180623,0.4412214747707527,0.8992114701314479,30,1.0
