Time(s),Vibration
0.0,0.0
0.0002,0.14731456519360542
0.0004,0.2925936897365097
0.0006000000000000001,0.4338333095973772
0.0008,0.5690916216039775
0.001,0.6965189906795319
0.0012000000000000001,0.8143864108413417
0.0014,0.9211120735077666
0.0016,1.0152856264718144
0.0018000000000000002,1.0956897432735877
0.002,1.1613186650661325
0.0022,1.2113934247520142
0.0024000000000000002,1.2453735154194128
0.0026000000000000003,1.262964821102988
0.0028,1.2641236867533685
0.003,1.249057065092007
0.0032,1.218218739796937
0.0034000000000000002,1.172301686235899
0.0036000000000000003,1.1122266917626917
0.0038,1.039127416461978
0.004,0.9543321312392459
0.004200000000000001,0.859342422423334
0.0044,0.7558091997550225
0.0046,0.6455063870248459
0.0048000000000000004,0.5303027110285651
0.005,0.41213203435596435
0.005200000000000001,0.29296270034777305
0.0054,0.1747663739871784
0.0056,0.059486870293796595
0.0058000000000000005,-0.050990538163282056
0.006,-0.15486885072095843
0.006200000000000001,-0.2504676364686701
0.0064,-0.33624945463198097
0.0066,-0.41084398139205947
0.0068000000000000005,-0.47306946335245775
0.007,-0.5219511601636536
0.007200000000000001,-0.5567364864337252
0.0074,-0.5769066152387949
0.0076,-0.5821843614760585
0.0078000000000000005,-0.572538222092683
0.008,-0.548182510948113
0.0082,-0.5095735877671369
0.008400000000000001,-0.45740224234308224
0.0086,-0.3925823558811503
0.0088,-0.3162360201731461
0.009000000000000001,-0.22967535123894184
0.0092,-0.134381286274401
0.0094,-0.031979700386608946
0.009600000000000001,0.07578477807648781
0.0098,0.18707683845127754
0.01,0.29999999999999977
0.0102,0.41262709776816175
0.010400000000000001,0.5230312589804763
0.0106,0.6293168791484571
0.0108,0.729650107063088
0.011000000000000001,0.8222883555960253
0.0112,0.9056083706103597
0.0114,0.9781324130443989
0.011600000000000001,1.0385521390202614
0.0118,1.085749799173303
0.012,1.1188164207252052
0.0122,1.1370666834652183
0.012400000000000001,1.1400502530090093
0.0126,1.1275593906491836
0.0128,1.0996327179133365
0.013000000000000001,1.0565550746766739
0.0132,0.9988534713787751
0.0134,0.9272891975944255
0.013600000000000001,0.8428462099331893
0.013800000000000002,0.7467159810334065
0.014,0.6402790473459269
0.0142,0.5250835455886955
0.014400000000000001,0.4028210753716752
0.0146,0.27530026779109784
0.0148,0.144418476105073
0.015000000000000001,0.012132034355962745
0.0152,-0.11957444747135271
0.0154,-0.24871926783065482
0.015600000000000001,-0.37335480590580983
0.0158,-0.4915981902315488
0.016,-0.6016609798637615
0.0162,-0.7018773897506989
0.0164,-0.7907306147752953
0.0166,-0.866876836785677
0.016800000000000002,-0.9291665353359089
0.017,-0.9766627652482794
0.0172,-1.008656111814325
0.017400000000000002,-1.0246760867221198
0.0176,-1.0244987838086057
0.0178,-1.0081506726048393
0.018000000000000002,-0.9759084684411635
0.0182,-0.9282950796500498
0.0184,-0.8660716941729018
0.018600000000000002,-0.7902261286698403
0.0188,-0.7019576220899066
0.019,-0.6026583116553937
0.019200000000000002,-0.4938916814653944
0.0194,-0.3773683216062687
0.0196,-0.25491937801892245
0.0198,-0.1284681097467282
0.02,-5.021051876504148e-16
0.020200000000000003,0.1284681097467308
0.0204,0.2549193780189232
0.0206,0.37736832160626943
0.020800000000000003,0.49389168146539675
0.021,0.6026583116553944
0.0212,0.7019576220899073
0.021400000000000002,0.790226128669842
0.0216,0.8660716941729022
0.0218,0.9282950796500502
0.022000000000000002,0.9759084684411644
0.0222,1.0081506726048395
0.0224,1.024498783808606
0.022600000000000002,1.0246760867221196
0.0228,1.0086561118143247
0.023,0.9766627652482791
0.023200000000000002,0.9291665353359078
0.0234,0.8668768367856765
0.0236,0.7907306147752948
0.0238,0.7018773897506984
0.024,0.6016609798637609
0.024200000000000003,0.4915981902315466
0.0244,0.37335480590580733
0.0246,0.24871926783065396
0.024800000000000003,0.11957444747135004
0.025,-0.012132034355965465
0.0252,-0.14441847610507383
0.025400000000000002,-0.2753002677910986
0.0256,-0.40282107537167783
0.0258,-0.5250835455886962
0.026000000000000002,-0.6402790473459292
0.0262,-0.7467159810334086
0.0264,-0.8428462099331908
0.026600000000000002,-0.927289197594426
0.0268,-0.9988534713787756
0.027,-1.056555074676674
0.027200000000000002,-1.0996327179133372
0.0274,-1.1275593906491839
0.027600000000000003,-1.1400502530090093
0.027800000000000002,-1.1370666834652183
0.028,-1.1188164207252052
0.028200000000000003,-1.0857497991733025
0.0284,-1.0385521390202608
0.0286,-0.9781324130443985
0.028800000000000003,-0.9056083706103575
0.029,-0.8222883555960254
0.0292,-0.7296501070630887
0.029400000000000003,-0.6293168791484558
0.0296,-0.5230312589804749
0.0298,-0.4126270977681611
0.030000000000000002,-0.29999999999999744
0.0302,-0.18707683845127598
0.0304,-0.07578477807648634
0.030600000000000002,0.03197970038660959
0.0308,0.1343812862744009
0.031,0.22967535123894173
0.031200000000000002,0.3162360201731478
0.031400000000000004,0.3925823558811513
0.0316,0.45740224234308297
0.0318,0.5095735877671372
0.032,0.5481825109481127
0.0322,0.5725382220926828
0.0324,0.5821843614760585
0.032600000000000004,0.5769066152387946
0.0328,0.5567364864337242
0.033,0.5219511601636528
0.0332,0.4730694633524565
0.0334,0.4108439813920586
0.033600000000000005,0.33624945463197814
0.033800000000000004,0.2504676364686674
0.034,0.15486885072095602
0.0342,0.05099053816328017
0.0344,-0.05948687029379773
0.0346,-0.17476637398717917
0.034800000000000005,-0.2929627003477767
0.035,-0.4121320343559668
0.0352,-0.530302711028567
0.0354,-0.6455063870248471
0.0356,-0.7558091997550231
0.0358,-0.8593424224233343
0.036000000000000004,-0.9543321312392476
0.0362,-1.0391274164619793
0.0364,-1.1122266917626928
0.0366,-1.1723016862358995
0.0368,-1.218218739796937
0.037000000000000005,-1.2490570650920076
0.037200000000000004,-1.2641236867533685
0.0374,-1.262964821102988
0.0376,-1.2453735154194128
0.0378,-1.2113934247520142
0.038,-1.1613186650661327
0.038200000000000005,-1.0956897432735864
0.038400000000000004,-1.0152856264718138
0.0386,-0.9211120735077661
0.0388,-0.8143864108413419
0.039,-0.6965189906795328
0.0392,-0.5690916216039793
0.039400000000000004,-0.433833309597372
0.0396,-0.2925936897365091
0.0398,-0.14731456519360572
0.04,-1.151167991198512e-15
0.0402,0.14731456519360345
0.040400000000000005,0.292593689736515
0.040600000000000004,0.43383330959738153
0.0408,0.569091621603981
0.041,0.6965189906795344
0.0412,0.8143864108413432
0.0414,0.9211120735077674
0.041600000000000005,1.0152856264718173
0.041800000000000004,1.0956897432735895
0.042,1.1613186650661336
0.0422,1.2113934247520146
0.0424,1.245373515419413
0.0426,1.262964821102988
0.042800000000000005,1.264123686753368
0.043000000000000003,1.2490570650920065
0.0432,1.2182187397969366
0.0434,1.1723016862358988
0.0436,1.112226691762692
0.0438,1.0391274164619784
0.044000000000000004,0.954332131239244
0.0442,0.859342422423333
0.0444,0.7558091997550217
0.0446,0.6455063870248456
0.0448,0.5303027110285655
0.045000000000000005,0.4121320343559619
0.045200000000000004,0.29296270034777194
0.0454,0.1747663739871777
0.0456,0.059486870293796235
0.0458,-0.05099053816328161
0.046,-0.15486885072095732
0.046200000000000005,-0.2504676364686711
0.046400000000000004,-0.3362494546319814
0.0466,-0.41084398139205947
0.0468,-0.47306946335245725
0.047,-0.5219511601636533
0.0472,-0.5567364864337245
0.047400000000000005,-0.5769066152387954
0.0476,-0.5821843614760583
0.0478,-0.5725382220926827
0.048,-0.5481825109481123
0.0482,-0.5095735877671367
0.048400000000000006,-0.4574022423430805
0.048600000000000004,-0.3925823558811483
0.0488,-0.31623602017314445
0.049,-0.22967535123894067
0.0492,-0.13438128627439966
0.0494,-0.03197970038660825
0.049600000000000005,0.0757847780764908
0.049800000000000004,0.18707683845128062
0.05,0.3000000000000021
0.0502,0.4126270977681625
0.0504,0.5230312589804762
0.0506,0.6293168791484572
0.050800000000000005,0.72965010706309
0.051000000000000004,0.8222883555960265
0.0512,0.9056083706103606
0.0514,0.9781324130443992
0.0516,1.0385521390202617
0.051800000000000006,1.0857497991733052
0.052000000000000005,1.1188164207252063
0.0522,1.1370666834652188
0.0524,1.1400502530090093
0.0526,1.1275593906491832
0.0528,1.099632717913336
0.053000000000000005,1.0565550746766734
0.053200000000000004,0.9988534713787749
0.0534,0.9272891975944247
0.0536,0.8428462099331897
0.0538,0.7467159810334074
0.054,0.6402790473459279
0.054200000000000005,0.5250835455886914
0.054400000000000004,0.40282107537167267
0.0546,0.2753002677910933
0.0548,0.1444184761050703
0.055,0.01213203435596194
0.055200000000000006,-0.11957444747135354
0.055400000000000005,-0.2487192678306556
0.055600000000000004,-0.3733548059058089
0.0558,-0.49159819023154794
0.056,-0.6016609798637608
0.0562,-0.7018773897506982
0.056400000000000006,-0.7907306147752969
0.056600000000000004,-0.8668768367856784
0.0568,-0.9291665353359092
0.057,-0.9766627652482798
0.0572,-1.0086561118143251
0.0574,-1.0246760867221196
0.057600000000000005,-1.0244987838086055
0.057800000000000004,-1.0081506726048395
0.058,-0.9759084684411644
0.0582,-0.928295079650051
0.0584,-0.8660716941729033
0.058600000000000006,-0.7902261286698388
0.058800000000000005,-0.7019576220899048
0.059000000000000004,-0.6026583116553915
0.0592,-0.4938916814653937
0.0594,-0.37736832160626793
0.0596,-0.25491937801892167
0.059800000000000006,-0.128468109746722
0.060000000000000005,5.776747478589782e-15
0.060200000000000004,0.12846810974673342
0.0604,0.2549193780189258
0.0606,0.37736832160627193
0.0608,0.4938916814653974
0.061000000000000006,0.6026583116553951
0.061200000000000004,0.7019576220899079
0.0614,0.7902261286698413
0.0616,0.8660716941729018
0.0618,0.9282950796500498
0.062,0.9759084684411635
0.062200000000000005,1.0081506726048401
0.062400000000000004,1.0244987838086062
0.0626,1.0246760867221194
0.06280000000000001,1.0086561118143242
0.063,0.9766627652482784
0.0632,0.9291665353359074
0.0634,0.8668768367856761
0.0636,0.7907306147752944
0.06380000000000001,0.7018773897506951
0.064,0.6016609798637632
0.06420000000000001,0.49159819023154416
0.0644,0.3733548059058117
0.0646,0.2487192678306514
0.0648,0.11957444747135659
0.065,-0.012132034355966326
0.06520000000000001,-0.14441847610508216
0.0654,-0.2753002677910976
0.0656,-0.40282107537168393
0.0658,-0.5250835455886953
0.066,-0.6402790473459314
0.06620000000000001,-0.7467159810334107
0.0664,-0.8428462099331928
0.0666,-0.9272891975944274
0.0668,-0.9988534713787771
0.067,-1.0565550746766752
0.06720000000000001,-1.099632717913339
0.0674,-1.1275593906491836
0.06760000000000001,-1.1400502530090093
0.0678,-1.1370666834652183
0.068,-1.1188164207252038
0.0682,-1.0857497991733038
0.0684,-1.0385521390202597
0.06860000000000001,-0.9781324130443972
0.0688,-0.905608370610358
0.069,-0.8222883555960236
0.0692,-0.7296501070630869
0.0694,-0.6293168791484567
0.06960000000000001,-0.5230312589804695
0.0698,-0.412627097768162
0.07,-0.29999999999999516
0.0702,-0.18707683845128006
0.0704,-0.07578477807648404
0.07060000000000001,0.031979700386611784
0.0708,0.134381286274403
0.07100000000000001,0.22967535123894367
0.0712,0.3162360201731471
0.0714,0.3925823558811507
0.0716,0.4574022423430825
0.0718,0.5095735877671369
0.07200000000000001,0.5481825109481142
0.0722,0.5725382220926827
0.0724,0.5821843614760585
0.0726,0.5769066152387954
0.0728,0.5567364864337244
0.07300000000000001,0.5219511601636508
0.0732,0.47306946335245703
0.0734,0.4108439813920552
0.0736,0.33624945463198097
0.0738,0.25046763646866554
0.07400000000000001,0.1548688507209539
0.0742,0.05099053816327803
0.07440000000000001,-0.05948687029380001
0.0746,-0.17476637398718156
0.0748,-0.29296270034777583
0.075,-0.4121320343559659
0.0752,-0.5303027110285661
0.07540000000000001,-0.6455063870248525
0.0756,-0.7558091997550223
0.0758,-0.8593424224233391
0.076,-0.9543321312392444
0.0762,-1.039127416461981
0.07640000000000001,-1.1122266917626942
0.0766,-1.1723016862359006
0.07680000000000001,-1.218218739796938
0.077,-1.2490570650920074
0.0772,-1.2641236867533683
0.07740000000000001,-1.2629648211029876
0.0776,-1.2453735154194128
0.07780000000000001,-1.2113934247520122
0.078,-1.1613186650661333
0.0782,-1.095689743273585
0.0784,-1.0152856264718169
0.0786,-0.921112073507764
0.07880000000000001,-0.8143864108413333
0.079,-0.6965189906795303
0.0792,-0.5690916216039765
0.0794,-0.433833309597377
0.0796,-0.29259368973651023
0.07980000000000001,-0.14731456519359856
0.08,-2.302335982397024e-15
0.08020000000000001,0.14731456519361058
0.0804,0.2925936897365058
0.0806,0.4338333095973805
0.08080000000000001,0.5690916216039874
0.081,0.6965189906795334
0.08120000000000001,0.8143864108413488
0.0814,0.9211120735077667
0.0816,1.0152856264718193
0.0818,1.0956897432735868
0.082,1.161318665066135
0.08220000000000001,1.2113934247520155
0.0824,1.2453735154194134
0.0826,1.2629648211029882
0.0828,1.2641236867533683
0.083,1.2490570650920068
