Fault,Vibration,Acoustic,Magnetic Flux,Temperature,Pressure
Flow Pulsation,0.0,0.5,0.8,30,1.0
Flow Pulsation,0.31529914619057303,0.5062790519529313,0.8018848439715409,30,1.0
Flow Pulsation,0.6003433561983358,0.5125333233564304,0.8037690182669935,30,1.0
Flow Pulsation,0.8278386570386503,0.5187381314585725,0.8056518534482024,30,1.0
Flow Pulsation,0.9761231630080144,0.5248689887164855,0.8075326805527934,30,1.0
Flow Pulsation,1.031286893008046,0.5309016994374948,0.8094108313318514,30,1.0
Flow Pulsation,0.9885327792122984,0.5368124552684678,0.8112856384873482,30,1.0
Flow Pulsation,0.8526456426542559,0.5425779291565073,0.8131564359092283,30,1.0
Flow Pulsation,0.6375232297254442,0.5481753674101715,0.8150225589120758,30,1.0
Flow Pulsation,0.36481521558279295,0.5535826794978996,0.8168833444712734,30,1.0
Flow Pulsation,0.061803398874989604,0.5587785252292473,0.8187381314585725,30,1.0
Flow Pulsation,-0.241269410325889,0.563742398974869,0.8205862608769882,30,1.0
Flow Pulsation,-0.5141603417555378,0.5684547105928689,0.8224270760949381,30,1.0
Flow Pulsation,-0.7295874162479917,0.5728968627421411,0.8242599230795408,30,1.0
Flow Pulsation,-0.865900657982139,0.577051324277579,0.8260841506289898,30,1.0
Flow Pulsation,-0.9092019000520907,0.5809016994374947,0.827899110603923,30,1.0
Flow Pulsation,-0.8547057814748106,0.5844327925502015,0.8297041581577035,30,1.0
Flow Pulsation,-0.7072087112248727,0.5876306680043863,0.8314986519655305,30,1.0
Flow Pulsation,-0.48061989329667326,0.590482705246602,0.8332819544522987,30,1.0
Flow Pulsation,-0.19660031880452156,0.5929776485888252,0.835053432019126,30,1.0
Flow Pulsation,0.11755705045849438,0.5951056516295153,0.8368124552684678,30,1.0
Flow Pulsation,0.4315984051055433,0.5968583161128631,0.8385583992277397,30,1.0
Flow Pulsation,0.7152700502422109,0.5982287250728688,0.8402906435713663,30,1.0
Flow Pulsation,0.9412793674396776,0.5992114701314478,0.8420085728411807,30,1.0
Flow Pulsation,1.0879659374808914,0.5998026728428272,0.8437115766650933,30,1.0
Flow Pulsation,1.1414213562373094,0.6,0.8453990499739548,30,1.0
Flow Pulsation,1.0968502417794355,0.5998026728428272,0.8470703932165333,30,1.0
Flow Pulsation,0.9590392083010395,0.5992114701314478,0.8487250125725333,30,1.0
Flow Pulsation,0.7418879008476312,0.5982287250728688,0.8503623201635762,30,1.0
Flow Pulsation,0.4670479968500859,0.5968583161128631,0.851981734262071,30,1.0
Flow Pulsation,0.16180339887498987,0.5951056516295153,0.8535826794978997,30,1.0
Flow Pulsation,-0.1436008795200347,0.5929776485888252,0.855164587062843,30,1.0
Flow Pulsation,-0.41891966719206974,0.590482705246602,0.8567268949126757,30,1.0
Flow Pulsation,-0.6368685889741594,0.5876306680043863,0.8582690479668577,30,1.0
Flow Pulsation,-0.7757951802863812,0.5844327925502015,0.8597904983057519,30,1.0
Flow Pulsation,-0.8217986951623264,0.5809016994374947,0.8612907053652977,30,1.0
Flow Pulsation,-0.7700911058019493,0.577051324277579,0.8627691361290701,30,1.0
Flow Pulsation,-0.6254660692381515,0.5728968627421411,0.8642252653176585,30,1.0
Flow Pulsation,-0.4018299551148232,0.5684547105928689,0.8656585755752957,30,1.0
Flow Pulsation,-0.1208408405841028,0.563742398974869,0.8670685576536721,30,1.0
Flow Pulsation,0.1902113032590302,0.5587785252292473,0.8684547105928689,30,1.0
Flow Pulsation,0.5010757315103372,0.5535826794978996,0.8698165418993473,30,1.0
Flow Pulsation,0.7815018845182004,0.5481753674101715,0.8711535677209286,30,1.0
Flow Pulsation,1.0042003467626976,0.5425779291565073,0.8724653130187047,30,1.0
Flow Pulsation,1.147513966440891,0.5368124552684678,0.8737513117358174,30,1.0
Flow Pulsation,1.1975376681190275,0.5309016994374948,0.875011106963046,30,1.0
Flow Pulsation,1.1494794565580493,0.5248689887164855,0.8762442511011448,30,1.0
Flow Pulsation,1.008129387295564,0.5187381314585725,0.8774503060198734,30,1.0
Flow Pulsation,0.7873905979781265,0.5125333233564304,0.878628843213662,30,1.0
Flow Pulsation,0.5089183064480927,0.5062790519529313,0.8797794439538571,30,1.0
Flow Pulsation,0.19999999999999885,0.5,0.8809016994374947,30,1.0
Flow Pulsation,-0.10911568230180219,0.4937209480470687,0.8819952109325453,30,1.0
Flow Pulsation,-0.3881799066068211,0.4874666766435696,0.8830595899195813,30,1.0
Flow Pulsation,-0.6099046014543321,0.48126186854142755,0.8840944582298169,30,1.0
Flow Pulsation,-0.7526335760322578,0.47513101128351454,0.8850994481794692,30,1.0
Flow Pulsation,-0.8024623318809725,0.4690983005625053,0.8860742027003944,30,1.0
Flow Pulsation,-0.754599066149416,0.46318754473153223,0.8870183754669526,30,1.0
Flow Pulsation,-0.6138336419871973,0.45742207084349273,0.8879316310190557,30,1.0
Flow Pulsation,-0.3940686200667475,0.45182463258982847,0.8888136448813545,30,1.0
Flow Pulsation,-0.11695825723955777,0.4464173205021003,0.8896641036785237,30,1.0
Flow Pulsation,0.19021130325903002,0.4412214747707527,0.890482705246602,30,1.0
Flow Pulsation,0.4971931481657935,0.436257601025131,0.8912691587403503,30,1.0
Flow Pulsation,0.7737405494701228,0.4315452894071311,0.892023184736587,30,1.0
Flow Pulsation,0.9925679195117443,0.42710313725785887,0.8927445153334662,30,1.0
Flow Pulsation,1.1320219267883571,0.42294867572242106,0.8934328942456613,30,1.0
Flow Pulsation,1.1782013048376736,0.41909830056250524,0.8940880768954226,30,1.0
Flow Pulsation,1.1263178523039254,0.41556720744979847,0.8947098304994745,30,1.0
Flow Pulsation,0.9811653997757357,0.41236933199561365,0.895297934151722,30,1.0
Flow Pulsation,0.756650837392874,0.40951729475339804,0.8958521789017376,30,1.0
Flow Pulsation,0.47443310922985893,0.4070223514111748,0.896372367829001,30,1.0
Flow Pulsation,0.16180339887498682,0.40489434837048466,0.8968583161128632,30,1.0
Flow Pulsation,-0.1509859918998102,0.4031416838871369,0.8973098510982127,30,1.0
Flow Pulsation,-0.4336826037373174,0.4017712749271311,0.8977268123568194,30,1.0
Flow Pulsation,-0.658994780448854,0.40078852986855223,0.8981090517443334,30,1.0
Flow Pulsation,-0.8052627908108709,0.4001973271571728,0.8984564334529206,30,1.0
Flow Pulsation,-0.8585786437626904,0.4,0.8987688340595138,30,1.0
Flow Pulsation,-0.8141470951094161,0.4001973271571728,0.8990461425696652,30,1.0
Flow Pulsation,-0.6767546213102165,0.4007885298685522,0.8992882604569814,30,1.0
Flow Pulsation,-0.4603004543427359,0.4017712749271311,0.8994951016981301,30,1.0
Flow Pulsation,-0.1864355836443514,0.4031416838871369,0.899666592803403,30,1.0
Flow Pulsation,0.11755705045849367,0.40489434837048466,0.8998026728428272,30,1.0
Flow Pulsation,0.4214336699453743,0.4070223514111749,0.8999032934678125,30,1.0
Flow Pulsation,0.6949506112882745,0.40951729475339804,0.89996841892833,30,1.0
Flow Pulsation,0.9108252775250221,0.41236933199561365,0.8999980260856137,30,1.0
Flow Pulsation,1.0474072511154973,0.41556720744979847,0.8999921044203817,30,1.0
Flow Pulsation,1.0907980999479094,0.41909830056250524,0.8999506560365732,30,1.0
Flow Pulsation,1.0362123746081673,0.4229486757224211,0.8998736956606018,30,1.0
Flow Pulsation,0.8884465725019011,0.42710313725785887,0.8997612506361226,30,1.0
Flow Pulsation,0.6614101628294097,0.4315452894071311,0.8996133609143173,30,1.0
