Time(s),Vibration
0.0,0.0
0.0002,0.19044635981472394
0.0004,0.3775314659540803
0.0006000000000000001,0.5579616674849406
0.0008,0.728576966466765
0.001,0.8864140030781457
0.0012000000000000001,1.0287645416006208
0.0014,1.1532281384251954
0.0016,1.2577578218099608
0.0018000000000000002,1.3406977909477684
0.002,1.4008123440914957
0.0022,1.4373054664653904
0.0024000000000000002,1.4498307424039856
0.0026000000000000003,1.4384914962254745
0.0028,1.4038313062491894
0.003,1.346815269643978
0.0032,1.268802616219638
0.0034000000000000002,1.1715114710351617
0.0036000000000000003,1.0569767435615236
0.0038,0.9275022705936665
0.004,0.7856084574953435
0.004200000000000001,0.6339767449675513
0.0044,0.4753922746590904
0.0046,0.3126861359449833
0.0048000000000000004,0.1486785485075889
0.005,-0.013875727571288632
0.005200000000000001,-0.17233855821290683
0.0054,-0.3242351073949876
0.0056,-0.4672950944561537
0.0058000000000000005,-0.5994878871837926
0.006,-0.7190508673235851
0.006200000000000001,-0.8245107007673225
0.0064,-0.9146973439730903
0.0066,-0.9887508153188959
0.0068000000000000005,-1.0461209494366244
0.007,-1.0865605288134177
0.007200000000000001,-1.1101123452791815
0.0074,-1.117090880258676
0.0076,-1.108059403448041
0.0078000000000000005,-1.0838033723214895
0.008,-1.0453010679421526
0.0082,-0.9936924252505875
0.008400000000000001,-0.9302470086022478
0.0086,-0.8563320470226512
0.0088,-0.7733813805298994
0.009000000000000001,-0.6828660818254249
0.0092,-0.5862674102617322
0.0094,-0.48505263142163924
0.009600000000000001,-0.38065410048169457
0.0098,-0.27445186565718127
0.01,-0.16775990443005162
0.0102,-0.061815964891783495
0.010400000000000001,0.042225147867463036
0.0106,0.14329512043976617
0.0108,0.24041289877529787
0.011000000000000001,0.3326831430808962
0.0112,0.41929290042165007
0.0114,0.4995070639620494
0.011600000000000001,0.5726632015469655
0.0118,0.6381663253702274
0.012,0.6954841396524934
0.0122,0.7441432462258071
0.012400000000000001,0.7837267111457065
0.0126,0.813873302053568
0.0128,0.834278599698261
0.013000000000000001,0.8446980719514057
0.0132,0.8449520792749374
0.0134,0.8349326615375251
0.013600000000000001,0.814611841938826
0.013800000000000002,0.7840510790384135
0.014,0.7434114066381088
0.0142,0.6929637272169593
0.014400000000000001,0.6330986708700747
0.0146,0.5643354006691782
0.0148,0.48732873868076565
0.015000000000000001,0.4028740053470393
0.0152,0.3119090084837344
0.0154,0.21551268583031016
0.015600000000000001,0.11489999510064947
0.0158,0.011412755224170956
0.016,-0.0934937313882119
0.0162,-0.1982683071194733
0.0164,-0.30128572292197786
0.0166,-0.4008722727412767
0.016800000000000002,-0.49533488573310136
0.017,-0.5829931222766798
0.0172,-0.66221339044218
0.017400000000000002,-0.7314445866736214
0.0176,-0.7892542722181143
0.0178,-0.8343644289062879
0.018000000000000002,-0.8656857972026107
0.0182,-0.8823497881262286
0.0184,-0.8837369799337296
0.018600000000000002,-0.8695012606563304
0.0188,-0.8395887580333246
0.019,-0.7942508074621671
0.019200000000000002,-0.7340503437534207
0.0194,-0.6598612603404799
0.0196,-0.5728604559909586
0.0198,-0.4745124791943627
0.02,-0.36654687894677307
0.020200000000000003,-0.2509285719529594
0.0204,-0.12982173446991965
0.0206,-0.005547916263434788
0.020800000000000003,0.11946075125136227
0.021,0.24271222601573295
0.0212,0.3617079490579479
0.021400000000000002,0.4739977038127207
0.0216,0.5772346156171718
0.0218,0.6692289326352848
0.022000000000000002,0.7479992325870156
0.0222,0.8118197397244685
0.0224,0.85926251292551
